Year,Organism,Position,Abund,n_transect,Avg_abund_per_transect,Total_abund,Rel_abund_by_side
1989,Chaetomorpha,sheltered,2.5,6,0.4166666666666667,15711.5,1.591191165706648e-4
1989,Chondrus crispus (canopy),exposed,1330.3,6,221.71666666666667,15163.15,0.08773243026679813
1989,Chondrus crispus (canopy),sheltered,1338.5,6,223.08333333333334,15711.5,0.08519237501193393
1989,Chondrus crispus (primary),exposed,257.3,6,42.88333333333333,15163.15,0.016968769681761378
1989,Chondrus crispus (primary),sheltered,983,6,163.83333333333334,15711.5,0.0625656366355854
1989,Chorda filum,exposed,0,6,0,15163.15,0
1989,Chorda filum,sheltered,0,6,0,15711.5,0
1989,Chordaria flagelliformis,exposed,0,6,0,15163.15,0
1989,Chordaria flagelliformis,sheltered,0,6,0,15711.5,0
1989,Cladophora,exposed,0,6,0,15163.15,0
1989,Cladophora,sheltered,0,6,0,15711.5,0
1989,Clathromorphum circumscriptum,exposed,0,6,0,15163.15,0
1989,Clathromorphum circumscriptum,sheltered,0,6,0,15711.5,0
1989,Codium fragile (canopy),exposed,0,6,0,15163.15,0
1989,Codium fragile (canopy),sheltered,14,6,2.3333333333333335,15711.5,8.910670527957229e-4
1989,Codium fragile (primary),exposed,0,6,0,15163.15,0
1989,Codium fragile (primary),sheltered,0,6,0,15711.5,0
1989,Corallina officinalis,exposed,12,6,2,15163.15,7.91392289860616e-4
1989,Corallina officinalis,sheltered,61.5,6,10.25,15711.5,0.003914330267638354
1989,Coralline (crust),exposed,11.1,6,1.8499999999999999,15163.15,7.320378681210699e-4
1989,Coralline (crust),sheltered,346.5,6,57.75,15711.5,0.022053909556694142
1989,Cryptosula pallasiana,exposed,0,6,0,15163.15,0
1989,Cryptosula pallasiana,sheltered,76,6,12.666666666666666,15711.5,0.00483722114374821
1989,Cyanobacteria,exposed,11,6,1.8333333333333333,15163.15,7.254429323722314e-4
1989,Cyanobacteria,sheltered,222,6,37,15711.5,0.014129777551475034
1989,Cystoclonium purpureum,exposed,3,6,0.5,15163.15,1.97848072465154e-4
1989,Cystoclonium purpureum,sheltered,0,6,0,15711.5,0
1989,Devaleraea ramentacea,exposed,0,6,0,15163.15,0
1989,Devaleraea ramentacea,sheltered,0,6,0,15711.5,0
1989,Diadumene lineata,exposed,0,6,0,15163.15,0
1989,Diadumene lineata,sheltered,0,6,0,15711.5,0
1989,Diatom,exposed,0,6,0,15163.15,0
1989,Diatom,sheltered,0,6,0,15711.5,0
1989,Diplosoma,exposed,0,6,0,15163.15,0
1989,Diplosoma,sheltered,0,6,0,15711.5,0
1989,Dumontia concortum,exposed,0,6,0,15163.15,0
1989,Dumontia concortum,sheltered,0,6,0,15711.5,0
1989,Dynamena pumila,exposed,0,6,0,15163.15,0
1989,Dynamena pumila,sheltered,0,6,0,15711.5,0
1989,Ectocarpus,exposed,0,6,0,15163.15,0
1989,Ectocarpus,sheltered,0,6,0,15711.5,0
1989,Elachista fucicola,exposed,21.8,6,3.6333333333333333,15163.15,0.001437695993246786
1989,Elachista fucicola,sheltered,63,6,10.5,15711.5,0.004009801737580753
1989,Electra pilosa,exposed,0,6,0,15163.15,0
1989,Electra pilosa,sheltered,0,6,0,15711.5,0
1989,Erythrotrichia carnea,exposed,0,6,0,15163.15,0
1989,Erythrotrichia carnea,sheltered,0,6,0,15711.5,0
1989,Euthora cristata,exposed,0,6,0,15163.15,0
1989,Euthora cristata,sheltered,0,6,0,15711.5,0
1989,Fucus (canopy),exposed,798.7,6,133.11666666666667,15163.15,0.05267375182597284
1989,Fucus (canopy),sheltered,141.5,6,23.583333333333332,15711.5,0.009006141997899628
1989,Fucus (primary),exposed,229,6,38.166666666666664,15163.15,0.01510240286484009
1989,Fucus (primary),sheltered,87.5,6,14.583333333333334,15711.5,0.005569169079973268
1989,Fucus distichus (canopy),exposed,888,6,148,15163.15,0.05856302944968559
1989,Fucus distichus (canopy),sheltered,502.5,6,83.75,15711.5,0.031982942430703626
1989,Fucus spiralis (canopy),exposed,123.5,6,20.583333333333332,15163.15,0.008144745649815507
1989,Fucus spiralis (canopy),sheltered,217,6,36.166666666666664,15711.5,0.013811539318333704
1989,Fucus vesiculosus (canopy),exposed,336.1,6,56.01666666666667,15163.15,0.02216557905184609
1989,Fucus vesiculosus (canopy),sheltered,533,6,88.83333333333333,15711.5,0.03392419565286574
1989,Halichondria,exposed,0,6,0,15163.15,0
1989,Halichondria,sheltered,75,6,12.5,15711.5,0.004773573497119944
1989,Hiatella arctica,exposed,0,6,0,15163.15,0
1989,Hiatella arctica,sheltered,0,6,0,15711.5,0
1989,Hildenbrandia rubra,exposed,463.65,6,77.27499999999999,15163.15,0.03057741959948955
1989,Hildenbrandia rubra,sheltered,656,6,109.33333333333333,15711.5,0.041752856188142444
1989,Hippothoa hyalina,exposed,0,6,0,15163.15,0
1989,Hippothoa hyalina,sheltered,0,6,0,15711.5,0
1989,Leathesia marina,exposed,0,6,0,15163.15,0
1989,Leathesia marina,sheltered,17.5,6,2.9166666666666665,15711.5,0.0011138338159946536
1989,Little round green things,exposed,0,6,0,15163.15,0
1989,Little round green things,sheltered,0,6,0,15711.5,0
1989,Mastocarpus stellatus (canopy),exposed,519.9,6,86.64999999999999,15163.15,0.03428707095821119
1989,Mastocarpus stellatus (canopy),sheltered,976.5,6,162.75,15711.5,0.06215192693250167
1989,Mastocarpus stellatus (crust),exposed,0,6,0,15163.15,0
1989,Mastocarpus stellatus (crust),sheltered,0,6,0,15711.5,0
1989,Mastocarpus stellatus (primary),exposed,205.8,6,34.300000000000004,15163.15,0.013572377771109567
1989,Mastocarpus stellatus (primary),sheltered,471.5,6,78.58333333333333,15711.5,0.03000986538522738
1989,Membranipora membranacea,exposed,0,6,0,15163.15,0
1989,Membranipora membranacea,sheltered,0,6,0,15711.5,0
1989,Metridium senile,exposed,0,6,0,15163.15,0
1989,Metridium senile,sheltered,14.5,6,2.4166666666666665,15711.5,9.228908761098559e-4
1989,Modiolus modiolus,exposed,248.6,6,41.43333333333333,15163.15,0.01639501027161243
1989,Modiolus modiolus,sheltered,266.5,6,44.416666666666664,15711.5,0.01696209782643287
1989,Monostroma,exposed,0,6,0,15163.15,0
1989,Monostroma,sheltered,0,6,0,15711.5,0
1989,Mytilus edulis,exposed,2255.55,6,375.925,15163.15,0.14875207328292606
1989,Mytilus edulis,sheltered,275.5,6,45.916666666666664,15711.5,0.01753492664608726
1989,Nemalion helminthoides,exposed,0,6,0,15163.15,0
1989,Nemalion helminthoides,sheltered,0,6,0,15711.5,0
1989,Palmaria palmata,exposed,15.6,6,2.6,15163.15,0.0010288099768188009
1989,Palmaria palmata,sheltered,0,6,0,15711.5,0
1989,Palmellococcus,exposed,0,6,0,15163.15,0
1989,Palmellococcus,sheltered,0,6,0,15711.5,0
1989,Petalonia fascia,exposed,0,6,0,15163.15,0
1989,Petalonia fascia,sheltered,0,6,0,15711.5,0
1989,Phymatolithon lenormandii,exposed,0,6,0,15163.15,0
1989,Phymatolithon lenormandii,sheltered,0,6,0,15711.5,0
1989,Plumaria plumosa,exposed,0,6,0,15163.15,0
1989,Plumaria plumosa,sheltered,0,6,0,15711.5,0
1989,Polysiphonia (canopy),exposed,0,6,0,15163.15,0
1989,Polysiphonia (canopy),sheltered,87,6,14.5,15711.5,0.005537345256659135
1989,Porphyra,exposed,6,6,1,15163.15,3.95696144930308e-4
1989,Porphyra,sheltered,0,6,0,15711.5,0
1989,Prasiola stipitata,exposed,0,6,0,15163.15,0
1989,Prasiola stipitata,sheltered,13.5,6,2.25,15711.5,8.5924322948159e-4
1989,Ptilota serrata,exposed,0,6,0,15163.15,0
1989,Ptilota serrata,sheltered,0,6,0,15711.5,0
1989,Pylaiella littoralis,exposed,0,6,0,15163.15,0
1989,Pylaiella littoralis,sheltered,0,6,0,15711.5,0
1989,Ralfsia,exposed,0,6,0,15163.15,0
1989,Ralfsia,sheltered,103,6,17.166666666666668,15711.5,0.0065557076027113895
1989,Rhizoclonium tortuosum,exposed,0,6,0,15163.15,0
1989,Rhizoclonium tortuosum,sheltered,22,6,3.6666666666666665,15711.5,0.0014002482258218501
1989,Saccharina latissima (canopy),exposed,13,6,2.1666666666666665,15163.15,8.573416473490008e-4
1989,Saccharina latissima (canopy),sheltered,0,6,0,15711.5,0
1989,Saccharina latissima (primary),exposed,0,6,0,15163.15,0
1989,Saccharina latissima (primary),sheltered,0,6,0,15711.5,0
1989,Schizoporella unicornis,exposed,0,6,0,15163.15,0
1989,Schizoporella unicornis,sheltered,0,6,0,15711.5,0
1989,Scytosiphon lomentaria,exposed,0,6,0,15163.15,0
1989,Scytosiphon lomentaria,sheltered,0,6,0,15711.5,0
1989,Semibalanus balanoides,exposed,2289.15,6,381.52500000000003,15163.15,0.15096797169453577
1989,Semibalanus balanoides,sheltered,1234.5,6,205.75,15711.5,0.07857301976259427
1989,Semibalanus balanoides (dead),exposed,0,6,0,15163.15,0
1989,Semibalanus balanoides (dead),sheltered,0,6,0,15711.5,0
1989,Shell hash,exposed,0,6,0,15163.15,0
1989,Shell hash,sheltered,45,6,7.5,15711.5,0.0028641440982719664
1989,Sphacelaria,exposed,0,6,0,15163.15,0
1989,Sphacelaria,sheltered,0,6,0,15711.5,0
1989,Spongomorpha aeruginosa,exposed,0,6,0,15163.15,0
1989,Spongomorpha aeruginosa,sheltered,0,6,0,15711.5,0
1989,Ulva intestinalis,exposed,32,6,5.333333333333333,15163.15,0.0021103794396283094
1989,Ulva intestinalis,sheltered,34.5,6,5.75,15711.5,0.0021958438086751744
1989,Ulva lactuca,exposed,88.8,6,14.799999999999999,15163.15,0.005856302944968559
1989,Ulva lactuca,sheltered,39,6,6.5,15711.5,0.002482258218502371
1989,Verrucaria,exposed,572.8,6,95.46666666666665,15163.15,0.03777579196934674
1989,Verrucaria,sheltered,538,6,89.66666666666667,15711.5,0.03424243388600706
1990,Acrosiphonia,exposed,0,6,0,16848.6,0
1990,Acrosiphonia,sheltered,0,6,0,18020.95,0
1990,Ahnfeltia plicata,exposed,0,6,0,16848.6,0
1990,Ahnfeltia plicata,sheltered,0,6,0,18020.95,0
1990,Alaria esculenta (canopy),exposed,285,6,47.5,16848.6,0.0169153520173783
1990,Alaria esculenta (canopy),sheltered,0,6,0,18020.95,0
1990,Alaria esculenta (primary),exposed,13.5,6,2.25,16848.6,8.012535166126563e-4
1990,Alaria esculenta (primary),sheltered,0,6,0,18020.95,0
1990,Anomia simplex,exposed,0,6,0,16848.6,0
1990,Anomia simplex,sheltered,0,6,0,18020.95,0
1990,Antithamnion,exposed,0,6,0,16848.6,0
1990,Antithamnion,sheltered,0,6,0,18020.95,0
1990,Aplidium,exposed,0,6,0,16848.6,0
1990,Aplidium,sheltered,0,6,0,18020.95,0
1990,Arthopyrenia,exposed,1590,6,265,16848.6,0.09436985862326841
1990,Arthopyrenia,sheltered,106,6,17.666666666666668,18020.95,0.005882042844578115
1990,Ascophyllum nodosum (canopy),exposed,481.25,6,80.20833333333333,16848.6,0.028563204064432655
1990,Ascophyllum nodosum (canopy),sheltered,2845,6,474.1666666666667,18020.95,0.15787181030966735
1990,Ascophyllum nodosum (primary),exposed,14.5,6,2.4166666666666665,16848.6,8.606056289543345e-4
1990,Ascophyllum nodosum (primary),sheltered,190,6,31.666666666666668,18020.95,0.010543284344055113
1990,Audouinella,exposed,0,6,0,16848.6,0
1990,Audouinella,sheltered,0,6,0,18020.95,0
1990,Bare rock,exposed,436.25,6,72.70833333333333,16848.6,0.025892359009057134
1990,Bare rock,sheltered,2187,6,364.5,18020.95,0.12135875189709754
1990,Black zone,exposed,990,6,165,16848.6,0.05875859121826146
1990,Black zone,sheltered,1839.5,6,306.5833333333333,18020.95,0.10207563974152306
1990,Bonnemaisonia hamifera (Trailiella phase),exposed,0,6,0,16848.6,0
1990,Bonnemaisonia hamifera (Trailiella phase),sheltered,0,6,0,18020.95,0
1990,Botrylloides violaceus,exposed,0,6,0,16848.6,0
1990,Botrylloides violaceus,sheltered,0,6,0,18020.95,0
1990,Botryllus schlosseri,exposed,0,6,0,16848.6,0
1990,Botryllus schlosseri,sheltered,0,6,0,18020.95,0
1990,Brown ground,exposed,0,6,0,16848.6,0
1990,Brown ground,sheltered,0,6,0,18020.95,0
1990,Ceramium virgatum (canopy),exposed,326.5,6,54.416666666666664,16848.6,0.019378464679557946
1990,Ceramium virgatum (canopy),sheltered,171,6,28.5,18020.95,0.009488955909649602
1990,Ceramium virgatum (primary),exposed,18,6,3,16848.6,0.0010683380221502084
1990,Ceramium virgatum (primary),sheltered,0,6,0,18020.95,0
1990,Chaetomorpha,exposed,5,6,0.8333333333333334,16848.6,2.9676056170839125e-4
1990,Chaetomorpha,sheltered,18,6,3,18020.95,9.988374641736423e-4
1990,Chondrus crispus (canopy),exposed,1269.5,6,211.58333333333334,16848.6,0.07534750661776053
1990,Chondrus crispus (canopy),sheltered,2010,6,335,18020.95,0.11153685016605673
1990,Chondrus crispus (primary),exposed,117.5,6,19.583333333333332,16848.6,0.006973873200147194
1990,Chondrus crispus (primary),sheltered,793.8,6,132.29999999999998,18020.95,0.04404873217005762
1990,Chorda filum,exposed,0,6,0,16848.6,0
1990,Chorda filum,sheltered,0,6,0,18020.95,0
1990,Chordaria flagelliformis,exposed,0,6,0,16848.6,0
1990,Chordaria flagelliformis,sheltered,0,6,0,18020.95,0
1990,Cladophora,exposed,0,6,0,16848.6,0
1990,Cladophora,sheltered,2,6,0.3333333333333333,18020.95,1.1098194046373803e-4
1990,Clathromorphum circumscriptum,exposed,71,6,11.833333333333334,16848.6,0.0042139999762591555
1990,Clathromorphum circumscriptum,sheltered,6,6,1,18020.95,3.329458213912141e-4
1990,Codium fragile (canopy),exposed,7,6,1.1666666666666667,16848.6,4.154647863917477e-4
1990,Codium fragile (canopy),sheltered,52.5,6,8.75,18020.95,0.0029132759371731233
1990,Codium fragile (primary),exposed,0,6,0,16848.6,0
1990,Codium fragile (primary),sheltered,0,6,0,18020.95,0
1990,Corallina officinalis,exposed,18,6,3,16848.6,0.0010683380221502084
1990,Corallina officinalis,sheltered,23,6,3.8333333333333335,18020.95,0.0012762923153329874
1990,Coralline (crust),exposed,18,6,3,16848.6,0.0010683380221502084
1990,Coralline (crust),sheltered,391.95,6,65.325,18020.95,0.02174968578238106
1990,Cryptosula pallasiana,exposed,0,6,0,16848.6,0
1990,Cryptosula pallasiana,sheltered,0,6,0,18020.95,0
1990,Cyanobacteria,exposed,565.5,6,94.25,16848.6,0.033563619529219046
1990,Cyanobacteria,sheltered,469,6,78.16666666666667,18020.95,0.026025265038746567
1990,Cystoclonium purpureum,exposed,0,6,0,16848.6,0
1990,Cystoclonium purpureum,sheltered,0,6,0,18020.95,0
1990,Devaleraea ramentacea,exposed,0,6,0,16848.6,0
1990,Devaleraea ramentacea,sheltered,0,6,0,18020.95,0
1990,Diadumene lineata,exposed,0,6,0,16848.6,0
1990,Diadumene lineata,sheltered,0,6,0,18020.95,0
1990,Diatom,exposed,0,6,0,16848.6,0
1990,Diatom,sheltered,0,6,0,18020.95,0
1990,Diplosoma,exposed,0,6,0,16848.6,0
1990,Diplosoma,sheltered,0,6,0,18020.95,0
1990,Dumontia concortum,exposed,0,6,0,16848.6,0
1990,Dumontia concortum,sheltered,0,6,0,18020.95,0
1990,Dynamena pumila,exposed,0,6,0,16848.6,0
1990,Dynamena pumila,sheltered,0,6,0,18020.95,0
1990,Ectocarpus,exposed,0,6,0,16848.6,0
1990,Ectocarpus,sheltered,2,6,0.3333333333333333,18020.95,1.1098194046373803e-4
1990,Elachista fucicola,exposed,20.5,6,3.4166666666666665,16848.6,0.001216718303004404
1990,Elachista fucicola,sheltered,92.5,6,15.416666666666666,18020.95,0.005132914746447884
1990,Electra pilosa,exposed,5,6,0.8333333333333334,16848.6,2.9676056170839125e-4
1990,Electra pilosa,sheltered,0,6,0,18020.95,0
1990,Erythrotrichia carnea,exposed,0,6,0,16848.6,0
1990,Erythrotrichia carnea,sheltered,0,6,0,18020.95,0
1990,Euthora cristata,exposed,0,6,0,16848.6,0
1990,Euthora cristata,sheltered,0,6,0,18020.95,0
1990,Fucus (canopy),exposed,802.85,6,133.80833333333334,16848.6,0.04765084339351638
1990,Fucus (canopy),sheltered,233,6,38.833333333333336,18020.95,0.01292939606402548
1990,Fucus (primary),exposed,147.5,6,24.583333333333332,16848.6,0.00875443657039754
1990,Fucus (primary),sheltered,69.3,6,11.549999999999999,18020.95,0.0038455242370685227
1990,Fucus distichus (canopy),exposed,589,6,98.16666666666667,16848.6,0.03495839416924849
1990,Fucus distichus (canopy),sheltered,799.5,6,133.25,18020.95,0.04436503070037928
1990,Fucus spiralis (canopy),exposed,122,6,20.333333333333332,16848.6,0.007240957705684746
1990,Fucus spiralis (canopy),sheltered,118,6,19.666666666666668,18020.95,0.006547934487360544
1990,Fucus vesiculosus (canopy),exposed,65,6,10.833333333333334,16848.6,0.003857887302209086
1990,Fucus vesiculosus (canopy),sheltered,337,6,56.166666666666664,18020.95,0.018700456968139857
1990,Halichondria,exposed,0,6,0,16848.6,0
1990,Halichondria,sheltered,23,6,3.8333333333333335,18020.95,0.0012762923153329874
1990,Hiatella arctica,exposed,0,6,0,16848.6,0
1990,Hiatella arctica,sheltered,0,6,0,18020.95,0
1990,Hildenbrandia rubra,exposed,579.75,6,96.625,16848.6,0.03440938713008796
1990,Hildenbrandia rubra,sheltered,736.1,6,122.68333333333334,18020.95,0.040846903187678786
1990,Hippothoa hyalina,exposed,0,6,0,16848.6,0
1990,Hippothoa hyalina,sheltered,0,6,0,18020.95,0
1990,Leathesia marina,exposed,11,6,1.8333333333333333,16848.6,6.528732357584607e-4
1990,Leathesia marina,sheltered,25,6,4.166666666666667,18020.95,0.0013872742557967254
1990,Little round green things,exposed,0,6,0,16848.6,0
1990,Little round green things,sheltered,0,6,0,18020.95,0
1990,Mastocarpus stellatus (canopy),exposed,1133.25,6,188.875,16848.6,0.06726078131120687
1990,Mastocarpus stellatus (canopy),sheltered,676,6,112.66666666666667,18020.95,0.03751189587674345
1990,Mastocarpus stellatus (crust),exposed,0,6,0,16848.6,0
1990,Mastocarpus stellatus (crust),sheltered,0,6,0,18020.95,0
1990,Mastocarpus stellatus (primary),exposed,224.5,6,37.416666666666664,16848.6,0.013324549220706767
1990,Mastocarpus stellatus (primary),sheltered,582.3,6,97.05,18020.95,0.032312391966017324
1990,Membranipora membranacea,exposed,0,6,0,16848.6,0
1990,Membranipora membranacea,sheltered,0,6,0,18020.95,0
1990,Metridium senile,exposed,1,6,0.16666666666666666,16848.6,5.935211234167825e-5
1990,Metridium senile,sheltered,0,6,0,18020.95,0
1990,Modiolus modiolus,exposed,233.5,6,38.916666666666664,16848.6,0.01385871823178187
1990,Modiolus modiolus,sheltered,205,6,34.166666666666664,18020.95,0.011375648897533149
1990,Monostroma,exposed,0,6,0,16848.6,0
1990,Monostroma,sheltered,0,6,0,18020.95,0
1990,Mytilus edulis,exposed,3398.4,6,566.4,16848.6,0.20170221858195936
1990,Mytilus edulis,sheltered,799,6,133.16666666666666,18020.95,0.044337285215263346
1990,Nemalion helminthoides,exposed,0,6,0,16848.6,0
1990,Nemalion helminthoides,sheltered,0,6,0,18020.95,0
1990,Palmaria palmata,exposed,2,6,0.3333333333333333,16848.6,1.187042246833565e-4
1990,Palmaria palmata,sheltered,0,6,0,18020.95,0
1990,Palmellococcus,exposed,0,6,0,16848.6,0
1990,Palmellococcus,sheltered,0,6,0,18020.95,0
1990,Petalonia fascia,exposed,0,6,0,16848.6,0
1990,Petalonia fascia,sheltered,0,6,0,18020.95,0
1990,Phymatolithon lenormandii,exposed,0,6,0,16848.6,0
1990,Phymatolithon lenormandii,sheltered,0,6,0,18020.95,0
1990,Plumaria plumosa,exposed,0,6,0,16848.6,0
1990,Plumaria plumosa,sheltered,0,6,0,18020.95,0
1990,Polysiphonia (canopy),exposed,138,6,23,16848.6,0.008190591503151597
1990,Polysiphonia (canopy),sheltered,289,6,48.166666666666664,18020.95,0.016036890397010145
1990,Porphyra,exposed,78,6,13,16848.6,0.004629464762650903
1990,Porphyra,sheltered,0,6,0,18020.95,0
1990,Prasiola stipitata,exposed,0.5,6,0.08333333333333333,16848.6,2.9676056170839124e-5
1990,Prasiola stipitata,sheltered,50,6,8.333333333333334,18020.95,0.0027745485115934507
1990,Ptilota serrata,exposed,0,6,0,16848.6,0
1990,Ptilota serrata,sheltered,0,6,0,18020.95,0
1990,Pylaiella littoralis,exposed,0,6,0,16848.6,0
1990,Pylaiella littoralis,sheltered,0,6,0,18020.95,0
1990,Ralfsia,exposed,0,6,0,16848.6,0
1990,Ralfsia,sheltered,87.7,6,14.616666666666667,18020.95,0.004866558089334913
1990,Rhizoclonium tortuosum,exposed,0,6,0,16848.6,0
1990,Rhizoclonium tortuosum,sheltered,71.5,6,11.916666666666666,18020.95,0.003967604371578635
1990,Saccharina latissima (canopy),exposed,12,6,2,16848.6,7.122253481001389e-4
1990,Saccharina latissima (canopy),sheltered,35,6,5.833333333333333,18020.95,0.0019421839581154157
1990,Saccharina latissima (primary),exposed,0,6,0,16848.6,0
1990,Saccharina latissima (primary),sheltered,3,6,0.5,18020.95,1.6647291069560706e-4
1990,Schizoporella unicornis,exposed,0,6,0,16848.6,0
1990,Schizoporella unicornis,sheltered,0,6,0,18020.95,0
1990,Scytosiphon lomentaria,exposed,0,6,0,16848.6,0
1990,Scytosiphon lomentaria,sheltered,0,6,0,18020.95,0
1990,Semibalanus balanoides,exposed,2657.85,6,442.97499999999997,16848.6,0.15774901178732953
1990,Semibalanus balanoides,sheltered,1277.3,6,212.88333333333333,18020.95,0.0708786162771663
1990,Semibalanus balanoides (dead),exposed,0,6,0,16848.6,0
1990,Semibalanus balanoides (dead),sheltered,0,6,0,18020.95,0
1990,Shell hash,exposed,90,6,15,16848.6,0.0053416901107510425
1990,Shell hash,sheltered,0,6,0,18020.95,0
1990,Sphacelaria,exposed,0,6,0,16848.6,0
1990,Sphacelaria,sheltered,0,6,0,18020.95,0
1990,Spongomorpha aeruginosa,exposed,40,6,6.666666666666667,16848.6,0.00237408449366713
1990,Spongomorpha aeruginosa,sheltered,0,6,0,18020.95,0
1990,Ulva intestinalis,exposed,1,6,0.16666666666666666,16848.6,5.935211234167825e-5
1990,Ulva intestinalis,sheltered,9,6,1.5,18020.95,4.994187320868211e-4
1990,Ulva lactuca,exposed,81,6,13.5,16848.6,0.004807521099675938
1990,Ulva lactuca,sheltered,111.5,6,18.583333333333332,18020.95,0.006187243180853395
1990,Verrucaria,exposed,188.5,6,31.416666666666668,16848.6,0.011187873176406349
1990,Verrucaria,sheltered,284.5,6,47.416666666666664,18020.95,0.015787181030966737
1991,Acrosiphonia,exposed,0,5,0,15499.33,0
1991,Acrosiphonia,sheltered,0,4,0,14939.7,0
1991,Ahnfeltia plicata,exposed,0,5,0,15499.33,0
1991,Ahnfeltia plicata,sheltered,0,4,0,14939.7,0
1991,Alaria esculenta (canopy),exposed,126,5,25.2,15499.33,0.008129383657229055
1991,Alaria esculenta (canopy),sheltered,0,4,0,14939.7,0
1991,Alaria esculenta (primary),exposed,0,5,0,15499.33,0
1991,Alaria esculenta (primary),sheltered,0,4,0,14939.7,0
1991,Anomia simplex,exposed,0,5,0,15499.33,0
1991,Anomia simplex,sheltered,0,4,0,14939.7,0
1991,Antithamnion,exposed,0,5,0,15499.33,0
1991,Antithamnion,sheltered,0,4,0,14939.7,0
1991,Aplidium,exposed,0,5,0,15499.33,0
1991,Aplidium,sheltered,0,4,0,14939.7,0
1991,Arthopyrenia,exposed,798.95,5,159.79000000000002,15499.33,0.0515473894678028
1991,Arthopyrenia,sheltered,1333,4,333.25,14939.7,0.08922535258405456
1991,Ascophyllum nodosum (canopy),exposed,657.3,5,131.45999999999998,15499.33,0.042408284745211564
1991,Ascophyllum nodosum (canopy),sheltered,3027,4,756.75,14939.7,0.20261451033153274
1991,Ascophyllum nodosum (primary),exposed,21,5,4.2,15499.33,0.0013548972762048425
1991,Ascophyllum nodosum (primary),sheltered,441.5,4,110.375,14939.7,0.029552132907621972
1991,Audouinella,exposed,0,5,0,15499.33,0
1991,Audouinella,sheltered,0,4,0,14939.7,0
1991,Bare rock,exposed,641.15,5,128.23,15499.33,0.04136630422089213
1991,Bare rock,sheltered,1663,4,415.75,14939.7,0.11131414954784902
1991,Black zone,exposed,2108,5,421.6,15499.33,0.13600587896380037
1991,Black zone,sheltered,1081,4,270.25,14939.7,0.07235754399352061
1991,Bonnemaisonia hamifera (Trailiella phase),exposed,0,5,0,15499.33,0
1991,Bonnemaisonia hamifera (Trailiella phase),sheltered,0,4,0,14939.7,0
1991,Botrylloides violaceus,exposed,0,5,0,15499.33,0
1991,Botrylloides violaceus,sheltered,0,4,0,14939.7,0
1991,Botryllus schlosseri,exposed,0,5,0,15499.33,0
1991,Botryllus schlosseri,sheltered,0,4,0,14939.7,0
1991,Brown ground,exposed,0,5,0,15499.33,0
1991,Brown ground,sheltered,0,4,0,14939.7,0
1991,Ceramium virgatum (canopy),exposed,594.28,5,118.856,15499.33,0.03834230253823875
1991,Ceramium virgatum (canopy),sheltered,11,4,2.75,14939.7,7.362932321264817e-4
1991,Ceramium virgatum (primary),exposed,32,5,6.4,15499.33,0.002064605373264522
1991,Ceramium virgatum (primary),sheltered,0,4,0,14939.7,0
1991,Chaetomorpha,exposed,0,5,0,15499.33,0
1991,Chaetomorpha,sheltered,0,4,0,14939.7,0
1991,Chondrus crispus (canopy),exposed,2450.3,5,490.06000000000006,15499.33,0.15809070456593932
1991,Chondrus crispus (canopy),sheltered,2205.5,4,551.375,14939.7,0.1476267930413596
1991,Chondrus crispus (primary),exposed,93.75,5,18.75,15499.33,0.006048648554485904
1991,Chondrus crispus (primary),sheltered,0,4,0,14939.7,0
1991,Chorda filum,exposed,0,5,0,15499.33,0
1991,Chorda filum,sheltered,0,4,0,14939.7,0
1991,Chordaria flagelliformis,exposed,1,5,0.2,15499.33,6.451891791451631e-5
1991,Chordaria flagelliformis,sheltered,0,4,0,14939.7,0
1991,Cladophora,exposed,6,5,1.2,15499.33,3.8711350748709783e-4
1991,Cladophora,sheltered,2,4,0.5,14939.7,1.338714967502694e-4
1991,Clathromorphum circumscriptum,exposed,0,5,0,15499.33,0
1991,Clathromorphum circumscriptum,sheltered,1,4,0.25,14939.7,6.69357483751347e-5
1991,Codium fragile (canopy),exposed,0,5,0,15499.33,0
1991,Codium fragile (canopy),sheltered,0.5,4,0.125,14939.7,3.346787418756735e-5
1991,Codium fragile (primary),exposed,0,5,0,15499.33,0
1991,Codium fragile (primary),sheltered,0,4,0,14939.7,0
1991,Corallina officinalis,exposed,98,5,19.6,15499.33,0.006322853955622598
1991,Corallina officinalis,sheltered,202.5,4,50.625,14939.7,0.013554489045964778
1991,Coralline (crust),exposed,195.05,5,39.010000000000005,15499.33,0.012584414939226405
1991,Coralline (crust),sheltered,576.5,4,144.125,14939.7,0.03858845893826516
1991,Cryptosula pallasiana,exposed,0,5,0,15499.33,0
1991,Cryptosula pallasiana,sheltered,61,4,15.25,14939.7,0.004083080650883217
1991,Cyanobacteria,exposed,148.65,5,29.73,15499.33,0.009590737147992849
1991,Cystoclonium purpureum,exposed,0,5,0,15499.33,0
1991,Cystoclonium purpureum,sheltered,0,4,0,14939.7,0
1991,Devaleraea ramentacea,exposed,0,5,0,15499.33,0
1991,Devaleraea ramentacea,sheltered,0,4,0,14939.7,0
1991,Diadumene lineata,exposed,0,5,0,15499.33,0
1991,Diadumene lineata,sheltered,0,4,0,14939.7,0
1991,Diatom,exposed,0,5,0,15499.33,0
1991,Diatom,sheltered,0,4,0,14939.7,0
1991,Diplosoma,exposed,0,5,0,15499.33,0
1991,Diplosoma,sheltered,0,4,0,14939.7,0
