Year,Organism,Position,Abund,n_transect,Avg_abund_per_transect,Total_abund,Rel_abund_by_side
1990,Fucus,exposed,475.175,6,79.19583333333334,13383.508333333333,0.035504517064222696
1990,Fucus,sheltered,151.15,6,25.191666666666666,13755.866666666667,0.010988039042735705
1990,Fucus distichus,exposed,589,6,98.16666666666667,13383.508333333333,0.044009387174887504
1990,Fucus distichus,sheltered,799.5,6,133.25,13755.866666666667,0.05812065639872442
1990,Fucus spiralis,exposed,122,6,20.333333333333332,13383.508333333333,0.00911569649462865
1990,Fucus spiralis,sheltered,118,6,19.666666666666668,13755.866666666667,0.008578158167666643
1990,Fucus vesiculosus,exposed,65,6,10.833333333333334,13383.508333333333,0.004856723542220183
1990,Fucus vesiculosus,sheltered,337,6,56.166666666666664,13755.866666666667,0.02449863815681067
1990,Halichondria,exposed,0,6,0,13383.508333333333,0
1990,Halichondria,sheltered,23,6,3.8333333333333335,13755.866666666667,0.0016720138801384137
1990,Hiatella arctica,exposed,0,6,0,13383.508333333333,0
1990,Hiatella arctica,sheltered,0,6,0,13755.866666666667,0
1990,Hildenbrandia rubra,exposed,579.75,6,96.625,13383.508333333333,0.04331823805541771
1990,Hildenbrandia rubra,sheltered,736.1,6,122.68333333333334,13755.866666666667,0.05351171378999506
1990,Hippothoa hyalina,exposed,0,6,0,13383.508333333333,0
1990,Hippothoa hyalina,sheltered,0,6,0,13755.866666666667,0
1990,Leathesia marina,exposed,11,6,1.8333333333333333,13383.508333333333,8.219070609911079e-4
1990,Leathesia marina,sheltered,25,6,4.166666666666667,13755.866666666667,0.0018174063914547975
1990,Little round green things,exposed,0,6,0,13383.508333333333,0
1990,Little round green things,sheltered,0,6,0,13755.866666666667,0
1990,Mastocarpus stellatus,exposed,455.7083333333333,6,75.95138888888889,13383.508333333333,0.03404999062901419
1990,Mastocarpus stellatus,sheltered,472.76666666666665,6,78.79444444444444,13755.866666666667,0.034368366466671185
1990,Membranipora membranacea,exposed,0,6,0,13383.508333333333,0
1990,Membranipora membranacea,sheltered,0,6,0,13755.866666666667,0
1990,Metridium senile,exposed,1,6,0.16666666666666666,13383.508333333333,7.471882372646434e-5
1990,Metridium senile,sheltered,0,6,0,13755.866666666667,0
1990,Modiolus modiolus,exposed,233.5,6,38.916666666666664,13383.508333333333,0.017446845340129427
1990,Modiolus modiolus,sheltered,205,6,34.166666666666664,13755.866666666667,0.014902732409929339
1990,Monostroma,exposed,0,6,0,13383.508333333333,0
1990,Monostroma,sheltered,0,6,0,13755.866666666667,0
1990,Mytilus edulis,exposed,3398.4,6,566.4,13383.508333333333,0.25392445055201646
1990,Mytilus edulis,sheltered,799,6,133.16666666666666,13755.866666666667,0.05808430827089533
1990,Nemalion helminthoides,exposed,0,6,0,13383.508333333333,0
1990,Nemalion helminthoides,sheltered,0,6,0,13755.866666666667,0
1990,Palmaria palmata,exposed,2,6,0.3333333333333333,13383.508333333333,1.4943764745292869e-4
1990,Palmaria palmata,sheltered,0,6,0,13755.866666666667,0
1990,Palmellococcus,exposed,0,6,0,13383.508333333333,0
1990,Palmellococcus,sheltered,0,6,0,13755.866666666667,0
1990,Petalonia fascia,exposed,0,6,0,13383.508333333333,0
1990,Petalonia fascia,sheltered,0,6,0,13755.866666666667,0
1990,Phymatolithon lenormandii,exposed,0,6,0,13383.508333333333,0
1990,Phymatolithon lenormandii,sheltered,0,6,0,13755.866666666667,0
1990,Plumaria plumosa,exposed,0,6,0,13383.508333333333,0
1990,Plumaria plumosa,sheltered,0,6,0,13755.866666666667,0
1990,Polysiphonia,exposed,138,6,23,13383.508333333333,0.01031119767425208
1990,Polysiphonia,sheltered,289,6,48.166666666666664,13755.866666666667,0.02100921788521746
1990,Porphyra,exposed,78,6,13,13383.508333333333,0.005828068250664219
1990,Porphyra,sheltered,0,6,0,13755.866666666667,0
1990,Prasiola stipitata,exposed,0.5,6,0.08333333333333333,13383.508333333333,3.735941186323217e-5
1990,Prasiola stipitata,sheltered,50,6,8.333333333333334,13755.866666666667,0.003634812782909595
1990,Ptilota serrata,exposed,0,6,0,13383.508333333333,0
1990,Ptilota serrata,sheltered,0,6,0,13755.866666666667,0
1990,Pylaiella littoralis,exposed,0,6,0,13383.508333333333,0
1990,Pylaiella littoralis,sheltered,0,6,0,13755.866666666667,0
1990,Ralfsia,exposed,0,6,0,13383.508333333333,0
1990,Ralfsia,sheltered,87.7,6,14.616666666666667,13755.866666666667,0.006375461621223429
1990,Rhizoclonium tortuosum,exposed,0,6,0,13383.508333333333,0
1990,Rhizoclonium tortuosum,sheltered,71.5,6,11.916666666666666,13755.866666666667,0.005197782279560721
1990,Saccharina latissima,exposed,6,6,1,13383.508333333333,4.483129423587861e-4
1990,Saccharina latissima,sheltered,19,6,3.1666666666666665,13755.866666666667,0.001381228857505646
1990,Schizoporella unicornis,exposed,0,6,0,13383.508333333333,0
1990,Schizoporella unicornis,sheltered,0,6,0,13755.866666666667,0
1990,Scytosiphon lomentaria,exposed,0,6,0,13383.508333333333,0
1990,Scytosiphon lomentaria,sheltered,0,6,0,13755.866666666667,0
1990,Semibalanus balanoides,exposed,1657.1,6,276.18333333333334,13383.508333333333,0.12381656279712407
1990,Semibalanus balanoides,sheltered,817.05,6,136.17499999999998,13755.866666666667,0.05939647568552569
1990,Shell hash,exposed,90,6,15,13383.508333333333,0.0067246941353817915
1990,Shell hash,sheltered,0,6,0,13755.866666666667,0
1990,Sphacelaria,exposed,0,6,0,13383.508333333333,0
1990,Sphacelaria,sheltered,0,6,0,13755.866666666667,0
1990,Spongomorpha aeruginosa,exposed,40,6,6.666666666666667,13383.508333333333,0.002988752949058574
1990,Spongomorpha aeruginosa,sheltered,0,6,0,13755.866666666667,0
1990,Ulva intestinalis,exposed,1,6,0.16666666666666666,13383.508333333333,7.471882372646434e-5
1990,Ulva intestinalis,sheltered,9,6,1.5,13755.866666666667,6.54266300923727e-4
1990,Ulva lactuca,exposed,81,6,13.5,13383.508333333333,0.006052224721843612
1990,Ulva lactuca,sheltered,111.5,6,18.583333333333332,13755.866666666667,0.008105632505888397
1990,Verrucaria,exposed,188.5,6,31.416666666666668,13383.508333333333,0.01408449827243853
1990,Verrucaria,sheltered,284.5,6,47.416666666666664,13755.866666666667,0.020682084734755597
1991,Acrosiphonia,exposed,0,5,0,11634.038333333334,0
1991,Acrosiphonia,sheltered,0,4,0,10819.116666666667,0
1991,Ahnfeltia plicata,exposed,0,5,0,11634.038333333334,0
1991,Ahnfeltia plicata,sheltered,0,4,0,10819.116666666667,0
1991,Alaria esculenta,exposed,63,5,12.6,11634.038333333334,0.005415144612296418
1991,Alaria esculenta,sheltered,0,4,0,10819.116666666667,0
1991,Anomia simplex,exposed,0,5,0,11634.038333333334,0
1991,Anomia simplex,sheltered,0,4,0,10819.116666666667,0
1991,Antithamnion,exposed,0,5,0,11634.038333333334,0
1991,Antithamnion,sheltered,0,4,0,10819.116666666667,0
1991,Aplidium,exposed,0,5,0,11634.038333333334,0
1991,Aplidium,sheltered,0,4,0,10819.116666666667,0
1991,Arthopyrenia,exposed,798.95,5,159.79000000000002,11634.038333333334,0.068673488698321
1991,Arthopyrenia,sheltered,1333,4,333.25,10819.116666666667,0.12320784044291971
1991,Ascophyllum nodosum,exposed,339.15,5,67.83,11634.038333333334,0.029151528496195716
1991,Ascophyllum nodosum,sheltered,1734.25,4,433.5625,10819.116666666667,0.16029497170902737
1991,Audouinella,exposed,0,5,0,11634.038333333334,0
1991,Audouinella,sheltered,0,4,0,10819.116666666667,0
1991,Bare rock,exposed,641.15,5,128.23,11634.038333333334,0.055109840764664256
1991,Bare rock,sheltered,1663,4,415.75,10819.116666666667,0.1537094063440176
1991,Black zone,exposed,2108,5,421.6,11634.038333333334,0.18119245782096585
1991,Black zone,sheltered,1081,4,270.25,10819.116666666667,0.0999157355729904
1991,Bonnemaisonia hamifera,exposed,0,5,0,11634.038333333334,0
1991,Bonnemaisonia hamifera,sheltered,0,4,0,10819.116666666667,0
1991,Botrylloides violaceus,exposed,0,5,0,11634.038333333334,0
1991,Botrylloides violaceus,sheltered,0,4,0,10819.116666666667,0
1991,Botryllus schlosseri,exposed,0,5,0,11634.038333333334,0
1991,Botryllus schlosseri,sheltered,0,4,0,10819.116666666667,0
1991,Brown ground,exposed,0,5,0,11634.038333333334,0
1991,Brown ground,sheltered,0,4,0,10819.116666666667,0
1991,Ceramium virgatum,exposed,317.83,5,63.565999999999995,11634.038333333334,0.027318974795653497
1991,Ceramium virgatum,sheltered,5.5,4,1.375,10819.116666666667,5.08359431684965e-4
1991,Chaetomorpha,exposed,0,5,0,11634.038333333334,0
1991,Chaetomorpha,sheltered,0,4,0,10819.116666666667,0
1991,Chondrus crispus,exposed,1272.025,5,254.40500000000003,11634.038333333334,0.1093364972294659
1991,Chondrus crispus,sheltered,1250.25,4,312.5625,10819.116666666667,0.11555934172075046
1991,Chorda filum,exposed,0,5,0,11634.038333333334,0
1991,Chorda filum,sheltered,0,4,0,10819.116666666667,0
1991,Chordaria flagelliformis,exposed,1,5,0.2,11634.038333333334,8.595467638565743e-5
1991,Chordaria flagelliformis,sheltered,0,4,0,10819.116666666667,0
1991,Cladophora,exposed,6,5,1.2,11634.038333333334,5.157280583139445e-4
1991,Cladophora,sheltered,2,4,0.5,10819.116666666667,1.848579751581691e-4
1991,Clathromorphum circumscriptum,exposed,0,5,0,11634.038333333334,0
1991,Clathromorphum circumscriptum,sheltered,1,4,0.25,10819.116666666667,9.242898757908455e-5
1991,Codium fragile,exposed,0,5,0,11634.038333333334,0
1991,Codium fragile,sheltered,0.25,4,0.0625,10819.116666666667,2.310724689477114e-5
1991,Corallina officinalis,exposed,98,5,19.6,11634.038333333334,0.008423558285794427
1991,Corallina officinalis,sheltered,202.5,4,50.625,10819.116666666667,0.01871686998476462
1991,Coralline,exposed,195.05,5,39.010000000000005,11634.038333333334,0.016765459629022483
1991,Coralline,sheltered,576.5,4,144.125,10819.116666666667,0.053285311339342244
1991,Cryptosula pallasiana,exposed,0,5,0,11634.038333333334,0
1991,Cryptosula pallasiana,sheltered,61,4,15.25,10819.116666666667,0.005638168242324158
1991,Cyanobacteria,exposed,148.65,5,29.73,11634.038333333334,0.012777162644727977
1991,Cystoclonium purpureum,exposed,0,5,0,11634.038333333334,0
1991,Cystoclonium purpureum,sheltered,0,4,0,10819.116666666667,0
1991,Devaleraea ramentacea,exposed,0,5,0,11634.038333333334,0
1991,Devaleraea ramentacea,sheltered,0,4,0,10819.116666666667,0
1991,Diadumene lineata,exposed,0,5,0,11634.038333333334,0
1991,Diadumene lineata,sheltered,0,4,0,10819.116666666667,0
1991,Diatom,exposed,0,5,0,11634.038333333334,0
1991,Diatom,sheltered,0,4,0,10819.116666666667,0
1991,Diplosoma,exposed,0,5,0,11634.038333333334,0
1991,Diplosoma,sheltered,0,4,0,10819.116666666667,0
1991,Dumontia concortum,exposed,0,5,0,11634.038333333334,0
1991,Dumontia concortum,sheltered,0,4,0,10819.116666666667,0
1991,Dynamena pumila,exposed,0,5,0,11634.038333333334,0
1991,Dynamena pumila,sheltered,0,4,0,10819.116666666667,0
1991,Ectocarpus,exposed,0,5,0,11634.038333333334,0
1991,Ectocarpus,sheltered,0,4,0,10819.116666666667,0
1991,Elachista fucicola,exposed,0,5,0,11634.038333333334,0
1991,Elachista fucicola,sheltered,0,4,0,10819.116666666667,0
1991,Electra pilosa,exposed,0,5,0,11634.038333333334,0
1991,Electra pilosa,sheltered,0,4,0,10819.116666666667,0
1991,Erythrotrichia carnea,exposed,0,5,0,11634.038333333334,0
1991,Erythrotrichia carnea,sheltered,0,4,0,10819.116666666667,0
1991,Euthora cristata,exposed,0.5,5,0.1,11634.038333333334,4.2977338192828714e-5
1991,Euthora cristata,sheltered,0,4,0,10819.116666666667,0
1991,Fucus,exposed,599.6,5,119.92,11634.038333333334,0.05153842396084019
1991,Fucus,sheltered,115.25,4,28.8125,10819.116666666667,0.010652440818489494
1991,Fucus distichus,exposed,0,5,0,11634.038333333334,0
1991,Fucus distichus,sheltered,6,4,1.5,10819.116666666667,5.545739254745073e-4
1991,Fucus spiralis,exposed,414,5,82.8,11634.038333333334,0.035585236023662176
1991,Fucus spiralis,sheltered,256,4,64,10819.116666666667,0.023661820820245646
1991,Fucus vesiculosus,exposed,0,5,0,11634.038333333334,0
1991,Fucus vesiculosus,sheltered,136,4,34,10819.116666666667,0.0125703423107555
1991,Halichondria,exposed,0.5,5,0.1,11634.038333333334,4.2977338192828714e-5
1991,Halichondria,sheltered,106,4,26.5,10819.116666666667,0.009797472683382963
1991,Hiatella arctica,exposed,0,5,0,11634.038333333334,0
1991,Hiatella arctica,sheltered,0,4,0,10819.116666666667,0
1991,Hildenbrandia rubra,exposed,576.1,5,115.22,11634.038333333334,0.049518489065777244
1991,Hildenbrandia rubra,sheltered,1016,4,254,10819.116666666667,0.0939078513803499
1991,Hippothoa hyalina,exposed,0,5,0,11634.038333333334,0
1991,Hippothoa hyalina,sheltered,0,4,0,10819.116666666667,0
1991,Leathesia marina,exposed,0,5,0,11634.038333333334,0
1991,Leathesia marina,sheltered,0,4,0,10819.116666666667,0
1991,Little round green things,exposed,0,5,0,11634.038333333334,0
1991,Little round green things,sheltered,0,4,0,10819.116666666667,0
1991,Mastocarpus stellatus,exposed,285.53333333333336,5,57.10666666666667,11634.038333333334,0.02454292526398472
1991,Mastocarpus stellatus,sheltered,553.6666666666666,4,138.41666666666666,10819.116666666667,0.051174849456286475
1991,Membranipora membranacea,exposed,0,5,0,11634.038333333334,0
1991,Membranipora membranacea,sheltered,0,4,0,10819.116666666667,0
1991,Metridium senile,exposed,0,5,0,11634.038333333334,0
1991,Metridium senile,sheltered,4.5,4,1.125,10819.116666666667,4.159304441058805e-4
1991,Modiolus modiolus,exposed,359.3,5,71.86,11634.038333333334,0.030883515225366715
1991,Modiolus modiolus,sheltered,96.7,4,24.175,10819.116666666667,0.008937883098897476
1991,Monostroma,exposed,0,5,0,11634.038333333334,0
1991,Monostroma,sheltered,0,4,0,10819.116666666667,0
1991,Mytilus edulis,exposed,2317.85,5,463.57,11634.038333333334,0.19923004666049607
1991,Mytilus edulis,sheltered,103,4,25.75,10819.116666666667,0.009520185720645708
1991,Nemalion helminthoides,exposed,0,5,0,11634.038333333334,0
1991,Nemalion helminthoides,sheltered,0,4,0,10819.116666666667,0
1991,Palmaria palmata,exposed,0,5,0,11634.038333333334,0
1991,Palmaria palmata,sheltered,0,4,0,10819.116666666667,0
1991,Palmellococcus,exposed,0,5,0,11634.038333333334,0
1991,Palmellococcus,sheltered,0,4,0,10819.116666666667,0
1991,Petalonia fascia,exposed,0,5,0,11634.038333333334,0
1991,Petalonia fascia,sheltered,0,4,0,10819.116666666667,0
1991,Phymatolithon lenormandii,exposed,0,5,0,11634.038333333334,0
1991,Phymatolithon lenormandii,sheltered,0,4,0,10819.116666666667,0
1991,Plumaria plumosa,exposed,0,5,0,11634.038333333334,0
1991,Plumaria plumosa,sheltered,0,4,0,10819.116666666667,0
1991,Polysiphonia,exposed,0.5,5,0.1,11634.038333333334,4.2977338192828714e-5
1991,Polysiphonia,sheltered,0,4,0,10819.116666666667,0
1991,Porphyra,exposed,5,5,1,11634.038333333334,4.297733819282871e-4
1991,Porphyra,sheltered,0,4,0,10819.116666666667,0
1991,Prasiola stipitata,exposed,0,5,0,11634.038333333334,0
1991,Prasiola stipitata,sheltered,25.5,4,6.375,10819.116666666667,0.002356939183266656
1991,Ptilota serrata,exposed,6.25,5,1.25,11634.038333333334,5.372167274103589e-4
1991,Ptilota serrata,sheltered,0,4,0,10819.116666666667,0
1991,Pylaiella littoralis,exposed,2,5,0.4,11634.038333333334,1.7190935277131486e-4
1991,Pylaiella littoralis,sheltered,0,4,0,10819.116666666667,0
1991,Ralfsia,exposed,0,5,0,11634.038333333334,0
1991,Ralfsia,sheltered,14,4,3.5,10819.116666666667,0.0012940058261071837
1991,Rhizoclonium tortuosum,exposed,0.5,5,0.1,11634.038333333334,4.2977338192828714e-5
1991,Rhizoclonium tortuosum,sheltered,46,4,11.5,10819.116666666667,0.00425173342863789
1991,Saccharina latissima,exposed,2.5,5,0.5,11634.038333333334,2.1488669096414356e-4
1991,Saccharina latissima,sheltered,8,4,2,10819.116666666667,7.394319006326764e-4
1991,Schizoporella unicornis,exposed,0,5,0,11634.038333333334,0
1991,Schizoporella unicornis,sheltered,0,4,0,10819.116666666667,0
1991,Scytosiphon lomentaria,exposed,0,5,0,11634.038333333334,0
1991,Scytosiphon lomentaria,sheltered,0,4,0,10819.116666666667,0
1991,Semibalanus balanoides,exposed,869.55,5,173.91,11634.038333333334,0.07474188885114841
1991,Semibalanus balanoides,sheltered,212.25,4,53.0625,10819.116666666667,0.019618052613660696
1991,Shell hash,exposed,0,5,0,11634.038333333334,0
1991,Shell hash,sheltered,143,4,35.75,10819.116666666667,0.013217345223809091
1991,Sphacelaria,exposed,0,5,0,11634.038333333334,0
1991,Sphacelaria,sheltered,0,4,0,10819.116666666667,0
1991,Spongomorpha aeruginosa,exposed,0,5,0,11634.038333333334,0
1991,Spongomorpha aeruginosa,sheltered,0,4,0,10819.116666666667,0
1991,Ulva intestinalis,exposed,2,5,0.4,11634.038333333334,1.7190935277131486e-4
1991,Ulva intestinalis,sheltered,0,4,0,10819.116666666667,0
1991,Ulva lactuca,exposed,50.5,5,10.1,11634.038333333334,0.0043407111574757
1991,Ulva lactuca,sheltered,25.5,4,6.375,10819.116666666667,0.002356939183266656
1991,Verrucaria,exposed,153.05,5,30.610000000000003,11634.038333333334,0.01315536322082487
1991,Verrucaria,sheltered,41.5,4,10.375,10819.116666666667,0.003835802984532009
1992,Acrosiphonia,exposed,0,9,0,33924.3675,0
1992,Acrosiphonia,sheltered,0,7,0,29222.826666666668,0
1992,Ahnfeltia plicata,exposed,1.5,9,0.16666666666666666,33924.3675,4.421600491151383e-5
1992,Ahnfeltia plicata,sheltered,1,7,0.14285714285714285,29222.826666666668,3.421982450248938e-5
1992,Alaria esculenta,exposed,287.25,9,31.916666666666668,33924.3675,0.008467364940554898
1992,Alaria esculenta,sheltered,0,7,0,29222.826666666668,0
1992,Anomia simplex,exposed,0,9,0,33924.3675,0
1992,Anomia simplex,sheltered,0,7,0,29222.826666666668,0
1992,Antithamnion,exposed,91,9,10.11111111111111,33924.3675,0.0026824376312985054
1992,Antithamnion,sheltered,0,7,0,29222.826666666668,0
1992,Aplidium,exposed,0,9,0,33924.3675,0
1992,Aplidium,sheltered,0,7,0,29222.826666666668,0
1992,Arthopyrenia,exposed,1555.75,9,172.86111111111111,33924.3675,0.04585936642739175
1992,Arthopyrenia,sheltered,1138.93,7,162.70428571428573,29222.826666666668,0.038973984720620226
1992,Ascophyllum nodosum,exposed,431.75,9,47.97222222222222,33924.3675,0.012726840080364062
1992,Ascophyllum nodosum,sheltered,3468.175,7,495.4535714285715,29222.826666666668,0.1186803398439211
1992,Audouinella,exposed,0,9,0,33924.3675,0
1992,Audouinella,sheltered,0,7,0,29222.826666666668,0
1992,Bare rock,exposed,5055.25,9,561.6944444444445,33924.3675,0.14901530588595352
1992,Bare rock,sheltered,6911.22,7,987.3171428571429,29222.826666666668,0.23650073549809464
1992,Black zone,exposed,2203.5,9,244.83333333333334,33924.3675,0.06495331121501381
1992,Black zone,sheltered,2974.38,7,424.9114285714286,29222.826666666668,0.10178276160371436
1992,Bonnemaisonia hamifera,exposed,0,9,0,33924.3675,0
1992,Bonnemaisonia hamifera,sheltered,0,7,0,29222.826666666668,0
1992,Botrylloides violaceus,exposed,0,9,0,33924.3675,0
1992,Botrylloides violaceus,sheltered,0,7,0,29222.826666666668,0
1992,Botryllus schlosseri,exposed,0,9,0,33924.3675,0
1992,Botryllus schlosseri,sheltered,0,7,0,29222.826666666668,0
1992,Brown ground,exposed,0,9,0,33924.3675,0
1992,Brown ground,sheltered,0,7,0,29222.826666666668,0
1992,Ceramium virgatum,exposed,1309.25,9,145.47222222222223,33924.3675,0.03859320295359965
1992,Ceramium virgatum,sheltered,145.575,7,20.79642857142857,29222.826666666668,0.004981550951949891
1992,Chaetomorpha,exposed,1.5,9,0.16666666666666666,33924.3675,4.421600491151383e-5
1992,Chaetomorpha,sheltered,1.34,7,0.19142857142857145,29222.826666666668,4.585456483333577e-5
1992,Chondrus crispus,exposed,1387.25,9,154.13888888888889,33924.3675,0.04089243520899837
1992,Chondrus crispus,sheltered,2404.595,7,343.5135714285714,29222.826666666668,0.08228481889956343
1992,Chorda filum,exposed,5,9,0.5555555555555556,33924.3675,1.473866830383794e-4
1992,Chorda filum,sheltered,0,7,0,29222.826666666668,0
1992,Chordaria flagelliformis,exposed,18,9,2,33924.3675,5.305920589381658e-4
1992,Chordaria flagelliformis,sheltered,10,7,1.4285714285714286,29222.826666666668,3.4219824502489376e-4
1992,Cladophora,exposed,48,9,5.333333333333333,33924.3675,0.0014149121571684425
1992,Cladophora,sheltered,9.66,7,1.3800000000000001,29222.826666666668,3.305635046940474e-4
1992,Clathromorphum circumscriptum,exposed,0,9,0,33924.3675,0
1992,Clathromorphum circumscriptum,sheltered,101.03,7,14.432857142857143,29222.826666666668,0.0034572288694865016
1992,Codium fragile,exposed,5.25,9,0.5833333333333334,33924.3675,1.547560171902984e-4
1992,Codium fragile,sheltered,45.305,7,6.472142857142857,29222.826666666668,0.0015503291490852813
1992,Corallina officinalis,exposed,110.5,9,12.277777777777779,33924.3675,0.0032572456951481853
1992,Corallina officinalis,sheltered,61,7,8.714285714285714,29222.826666666668,0.002087409294651852
1992,Coralline,exposed,60.5,9,6.722222222222222,33924.3675,0.001783378864764391
1992,Coralline,sheltered,669.46,7,95.63714285714286,29222.826666666668,0.02290880371143654
1992,Cryptosula pallasiana,exposed,0,9,0,33924.3675,0
1992,Cryptosula pallasiana,sheltered,0,7,0,29222.826666666668,0
1992,Cyanobacteria,exposed,2317.275,9,257.475,33924.3675,0.06830709518755214
1992,Cyanobacteria,sheltered,999.2,7,142.74285714285716,29222.826666666668,0.03419244864288739
1992,Cystoclonium purpureum,exposed,0,9,0,33924.3675,0
1992,Cystoclonium purpureum,sheltered,0,7,0,29222.826666666668,0
1992,Devaleraea ramentacea,exposed,0,9,0,33924.3675,0
1992,Devaleraea ramentacea,sheltered,0,7,0,29222.826666666668,0
1992,Diadumene lineata,exposed,0,9,0,33924.3675,0
1992,Diadumene lineata,sheltered,0,7,0,29222.826666666668,0
1992,Diatom,exposed,0,9,0,33924.3675,0
1992,Diatom,sheltered,0,7,0,29222.826666666668,0
1992,Diplosoma,exposed,0,9,0,33924.3675,0
1992,Diplosoma,sheltered,0,7,0,29222.826666666668,0
1992,Dumontia concortum,exposed,0,9,0,33924.3675,0
1992,Dumontia concortum,sheltered,0,7,0,29222.826666666668,0
1992,Dynamena pumila,exposed,0,9,0,33924.3675,0
1992,Dynamena pumila,sheltered,0,7,0,29222.826666666668,0
1992,Ectocarpus,exposed,62,9,6.888888888888889,33924.3675,0.0018275948696759047
1992,Ectocarpus,sheltered,12,7,1.7142857142857142,29222.826666666668,4.1063789402987253e-4
1992,Elachista fucicola,exposed,120.01,9,13.334444444444445,33924.3675,0.003537575166287183
1992,Elachista fucicola,sheltered,159.5,7,22.785714285714285,29222.826666666668,0.005458062008147056
1992,Electra pilosa,exposed,0,9,0,33924.3675,0
1992,Electra pilosa,sheltered,0,7,0,29222.826666666668,0
1992,Erythrotrichia carnea,exposed,0,9,0,33924.3675,0
1992,Erythrotrichia carnea,sheltered,0,7,0,29222.826666666668,0
1992,Euthora cristata,exposed,0,9,0,33924.3675,0
1992,Euthora cristata,sheltered,0,7,0,29222.826666666668,0
1992,Fucus,exposed,1288.625,9,143.18055555555554,33924.3675,0.03798523288606633
1992,Fucus,sheltered,206.025,7,29.432142857142857,29222.826666666668,0.007050139343125374
1992,Fucus distichus,exposed,2065.5,9,229.5,33924.3675,0.06088543876315454
1992,Fucus distichus,sheltered,679.74,7,97.10571428571428,29222.826666666668,0.02326058350732213
1992,Fucus spiralis,exposed,1078,9,119.77777777777777,33924.3675,0.0317765688630746
1992,Fucus spiralis,sheltered,536.15,7,76.59285714285714,29222.826666666668,0.01834695890700968
1992,Fucus vesiculosus,exposed,469.5,9,52.166666666666664,33924.3675,0.013839609537303827
1992,Fucus vesiculosus,sheltered,445.5,7,63.642857142857146,29222.826666666668,0.015244931815859017
1992,Halichondria,exposed,0,9,0,33924.3675,0
1992,Halichondria,sheltered,49.1,7,7.014285714285714,29222.826666666668,0.0016801933830722284
1992,Hiatella arctica,exposed,0,9,0,33924.3675,0
1992,Hiatella arctica,sheltered,2,7,0.2857142857142857,29222.826666666668,6.843964900497876e-5
1992,Hildenbrandia rubra,exposed,1306.45,9,145.16111111111113,33924.3675,0.03851066641109816
1992,Hildenbrandia rubra,sheltered,1222.92,7,174.70285714285714,29222.826666666668,0.04184810778058431
1992,Hippothoa hyalina,exposed,0,9,0,33924.3675,0
1992,Hippothoa hyalina,sheltered,0,7,0,29222.826666666668,0
1992,Leathesia marina,exposed,18,9,2,33924.3675,5.305920589381658e-4
1992,Leathesia marina,sheltered,108.24,7,15.462857142857143,29222.826666666668,0.00370395380414945
1992,Little round green things,exposed,91.8225,9,10.2025,33924.3675,0.002706682740658319
1992,Little round green things,sheltered,699.04,7,99.86285714285714,29222.826666666668,0.023921026120220172
1992,Mastocarpus stellatus,exposed,803.125,9,89.23611111111111,33924.3675,0.023673985963039695
1992,Mastocarpus stellatus,sheltered,934.1316666666667,7,133.44738095238094,29222.826666666668,0.03196582169555124
1992,Membranipora membranacea,exposed,0,9,0,33924.3675,0
1992,Membranipora membranacea,sheltered,0,7,0,29222.826666666668,0
1992,Metridium senile,exposed,0,9,0,33924.3675,0
1992,Metridium senile,sheltered,0,7,0,29222.826666666668,0
1992,Modiolus modiolus,exposed,22,9,2.4444444444444446,33924.3675,6.485014053688694e-4
1992,Modiolus modiolus,sheltered,81,7,11.571428571428571,29222.826666666668,0.0027718057847016396
1992,Monostroma,exposed,0,9,0,33924.3675,0
1992,Monostroma,sheltered,2,7,0.2857142857142857,29222.826666666668,6.843964900497876e-5
1992,Mytilus edulis,exposed,5875.525,9,652.8361111111111,33924.3675,0.17319482817181484
1992,Mytilus edulis,sheltered,1037.07,7,148.15285714285713,29222.826666666668,0.03548835339679666
1992,Nemalion helminthoides,exposed,0,9,0,33924.3675,0
1992,Nemalion helminthoides,sheltered,0,7,0,29222.826666666668,0
1992,Palmaria palmata,exposed,23,9,2.5555555555555554,33924.3675,6.779787419765453e-4
1992,Palmaria palmata,sheltered,0,7,0,29222.826666666668,0
1992,Palmellococcus,exposed,0,9,0,33924.3675,0
1992,Palmellococcus,sheltered,0,7,0,29222.826666666668,0
1992,Petalonia fascia,exposed,0,9,0,33924.3675,0
1992,Petalonia fascia,sheltered,0,7,0,29222.826666666668,0
1992,Phymatolithon lenormandii,exposed,50,9,5.555555555555555,33924.3675,0.0014738668303837942
1992,Phymatolithon lenormandii,sheltered,338.8,7,48.4,29222.826666666668,0.011593676541443401
1992,Plumaria plumosa,exposed,38,9,4.222222222222222,33924.3675,0.0011201387910916836
1992,Plumaria plumosa,sheltered,3,7,0.42857142857142855,29222.826666666668,1.0265947350746813e-4
1992,Polysiphonia,exposed,18,9,2,33924.3675,5.305920589381658e-4
1992,Polysiphonia,sheltered,222,7,31.714285714285715,29222.826666666668,0.007596801039552642
1992,Porphyra,exposed,100.5,9,11.166666666666666,33924.3675,0.002962472329071426
1992,Porphyra,sheltered,0,7,0,29222.826666666668,0
1992,Prasiola stipitata,exposed,0,9,0,33924.3675,0
1992,Prasiola stipitata,sheltered,425.5,7,60.785714285714285,29222.826666666668,0.01456053532580923
1992,Ptilota serrata,exposed,0,9,0,33924.3675,0
